timestamp,drift_rate,vins_x,vins_y
1744598867.0062232,0.8763886010212594,0.0,0.0
1744598867.0729225,0.918092732857488,0.006555511550511595,0.0005768513525512137
1744598867.1396224,0.993910825903906,0.056594622769484904,-0.0008302932598516014
1744598867.2063239,1.0729985882788116,0.11025299917550302,-0.00515427625710491
1744598867.2730253,1.1504261333911368,0.15187897006316198,-0.008682822997455328
1744598867.3397264,1.2061900796632052,0.18241580688329395,-0.00954006148611958
1744598867.4064279,1.2449138034609155,0.19274641715008478,-0.00842646902727608
1744598867.4731295,1.3456633535395182,0.2558159077830757,-0.007206485289170424
1744598867.5398307,1.433058450841691,0.3149243449880139,-0.007533557058541281
1744598867.606532,1.5004719412704792,0.3505968865176705,-0.00927558394798775
1744598867.6732335,1.5744100995679666,0.386623193469954,-0.011028615742856353
1744598867.7399347,1.6371613883708147,0.4213202168222048,-0.01215270978125284
1744598867.806636,1.7020477677086028,0.4543792842000378,-0.012156610548104576
1744598867.8733373,1.7744153271715382,0.4889592375738867,-0.012011788023146135
1744598867.9400387,1.8794032211047196,0.5660410113918823,-0.011783093266030092
1744598868.00674,1.9483478281188997,0.606444555312853,-0.013165593206879527
1744598868.0734413,2.023017198097887,0.6398293314749437,-0.014419197846341974
1744598868.140101,2.095329627687962,0.6828458939792856,-0.018703500176581175
1744598868.206952,2.1684253795893276,0.7265443928497468,-0.021548556039145624
1744598868.273805,2.2409646434159836,0.759558042360011,-0.023463224199839133
1744598868.3406599,2.304751699184664,0.7953700245393895,-0.026712280384505332
1744598868.4075167,2.3687899357507094,0.8304080689496607,-0.02723708921843186
1744598868.4743752,2.4058863082941055,0.8290048987160241,-0.02613205200631268
1744598868.541236,2.4571638532824553,0.8519078023516218,-0.024434048639773366
1744598868.6080985,2.4624781909608084,0.8285260444623053,-0.022818896993403958
1744598868.674963,2.490314469545456,0.8148651682411294,-0.02424426290315941
1744598868.7418292,2.5412238691236033,0.8371604257206935,-0.027689725097974974
1744598868.8086975,2.595279854968434,0.8626124659006091,-0.031131981347355057
1744598868.8755677,2.6586970928267974,0.8875437032670197,-0.03234896814605781
1744598868.9424398,2.7237393236956846,0.92346218332705,-0.03159287845444273
1744598869.0093138,2.7655782815547623,0.9355684902866312,-0.031265808243484135
1744598869.0761898,2.8335731302857092,0.9640562289813115,-0.03291628817535896
1744598869.1431208,2.892805277164392,0.99392743729083,-0.034588084151393826
1744598869.2098048,2.947105831144179,1.0212064910186731,-0.03717713461099246
1744598869.2764883,3.014570894762713,1.0509761049422197,-0.04005906086052394
1744598869.3431714,3.0729493583242227,1.0818293988210956,-0.04158515989185998
1744598869.4098544,3.1313809183899886,1.1127159339882478,-0.04165817967587847
1744598869.4765372,3.1940258507926873,1.1423410373779546,-0.04227661483921218
1744598869.5432196,3.252516274949024,1.174345667073299,-0.04533283146769963
1744598869.6099017,3.30765043381543,1.2032329182738577,-0.047729818841178814
1744598869.6765833,3.3713632359860473,1.2315325220432785,-0.05108950695402622
1744598869.7432647,3.4253026310066153,1.2585294316319144,-0.054735714695396724
1744598869.809946,3.4909311172251734,1.2974770463002812,-0.05617713133952688
1744598869.8766267,3.569279501714264,1.341139594560243,-0.056192596790634576
