timestamp,drift_rate,vins_x,vins_y
1744598999.77375,2.850396126856756,0.0,0.0
1744598999.8404486,2.773298550994901,0.13135321121621546,0.006737019003276529
1744598999.9071474,2.6016659550332535,0.36689542398417707,0.020495335822757588
1744598999.973846,2.611687168326493,0.42113425869611243,0.023486193671541394
1744599000.0405447,2.6134360119743807,0.4675515278927955,0.02625806048939444
1744599000.107243,2.6148070638811842,0.5160460269613454,0.0277436091158626
1744599000.1739416,2.6413455560764407,0.5535691302936452,0.02885985313792211
1744599000.2406402,2.6146042907386353,0.6321546529240729,0.03197622982034387
1744599000.3073387,2.6127444419697015,0.6823592169755859,0.03563335300080128
1744599000.374037,2.674672244560176,0.6778933159548561,0.03703546160244553
1744599000.4407356,2.5478317043508225,0.8702144276317072,0.051919798038526366
1744599000.5074341,2.530794667089383,0.9414880448185095,0.05732811972381199
1744599000.5741327,2.5480571017008478,0.9948703933282945,0.060048494072790615
1744599000.640831,2.5653242042009876,1.028970001344248,0.06061755468500832
1744599000.7075295,2.573577191094225,1.0728080936593178,0.062205739979276475
1744599000.774228,2.596598809337548,1.1065644843570466,0.06575547577553048
1744599000.8409262,2.611027631002666,1.1405919095436108,0.07008816249157584
1744599000.9409733,2.622447756440152,1.21386372805219,0.07876329373180196
1744599001.0076716,2.615957669095706,1.2738492699956367,0.08306439812376465
1744599001.0743701,2.6473761706117074,1.3138951155446712,0.08367097928161421
1744599001.1410685,2.643477860476747,1.370179192599899,0.08700755380578074
1744599001.2077665,2.6856453344822726,1.3738492905426725,0.08648792456372578
1744599001.2744648,2.6687741372658973,1.456143289822216,0.10547974697246182
1744599001.341163,2.7244549731526626,1.445480243833118,0.10021127998763096
1744599001.407861,2.7035219655618787,1.5189118530634174,0.11041015818418981
1744599001.4745595,2.721233705351388,1.5634384120440155,0.11802553230462393
1744599001.5412586,2.7568982051733024,1.5681737179780462,0.12454387908219827
1744599001.6079578,2.727147497382334,1.6561654004471107,0.13513501125222394
1744599001.6746569,2.7277581029810887,1.7256874612343474,0.14233593527776123
1744599001.7413561,2.7576086493232945,1.7440992340816228,0.14148910928304537
1744599001.8080552,2.7428305034191456,1.8128129242143407,0.14886695722910803
1744599001.8747544,2.7590999716801208,1.865117760767486,0.15618244063331715
1744599001.9414535,2.7610542629434907,1.9141045999755733,0.16495089442863042
1744599002.0081525,2.754797524169129,1.9749320090576061,0.17313518821601193
1744599002.0748515,2.7688161963210662,2.0298673446746083,0.17850990600986294
1744599002.1415508,2.7382410283459757,2.1181904584227533,0.18914859647737414
1744599002.2082498,2.6800435003087166,2.243473490454079,0.2063732541401142
1744599002.2749488,2.685896358082869,2.3033879374233956,0.2221572660700764
1744599002.3416476,2.6561285609201963,2.3870864256374222,0.24306397827698467
1744599002.4083467,2.642483928844115,2.445577918163343,0.2654489219357493
1744599002.4750457,2.654981516011208,2.48775655815441,0.2886616717102032
1744599002.541744,2.633979386023632,2.543007526575109,0.31268511568836566
1744599002.6084423,2.629593109790996,2.5893834831915097,0.3356965208991427
1744599002.6751409,2.6331309305246977,2.6451401646212718,0.35913600192384953
1744599002.7418392,2.6197966218810063,2.704028189156861,0.38436149501059336
1744599002.8085372,2.6053206657303267,2.766022711800235,0.40574747345980056
1744599002.8752356,2.6303525671884187,2.796991401366231,0.4197892467844223
1744599002.9419339,2.6421436348292033,2.827347803635405,0.4332127038217001
1744599003.0086322,2.6575422751714313,2.8581188210123667,0.442257084780621
1744599003.0753303,2.69720904891351,2.8782617891421287,0.4463515786635003
1744599003.1420286,2.7157491329591705,2.893636008419737,0.45083806871755994
1744599003.2087266,2.736265689183171,2.91634646393919,0.457395091331092
1744599003.3087742,2.766242512850003,2.961263479628345,0.4700786210829747
1744599003.3754723,2.8025149775915867,2.9846625225461176,0.4774090843864608
1744599003.4421701,2.8185863638804896,3.01268837795163,0.48774918029701153
1744599003.508869,2.8331806231742904,3.045907983545068,0.49782851945717577
1744599003.5755677,2.907332388642413,3.0297085470768064,0.49100108925917696
1744599003.642266,2.9198505038435267,3.0675714451069824,0.5005974437651909
1744599003.7423134,2.957215622802857,3.111678152356115,0.512223316346197
1744599003.8090122,2.9721303200209905,3.146382260761971,0.5216137727472585
1744599003.8757107,2.9997838235821854,3.1811676635465655,0.5322191890360112
1744599003.975759,3.064044604674044,3.1826758330138967,0.5302330039657827
1744599004.0424576,3.0775023718722734,3.2173749478817086,0.5401370469861754
1744599004.109156,3.0944838894021878,3.2476771164842893,0.5489859175239576
1744599004.1758542,3.1243702708750956,3.277759254781036,0.558021344779266
1744599004.2425528,3.142358237369405,3.305398757892017,0.5674393700597823
1744599004.309251,3.1586972968190783,3.3331001508027738,0.5774045027880762
1744599004.4092982,3.1889272075356034,3.3783216718173703,0.5921333848800252
1744599004.4759965,3.2164719541765483,3.410215837305974,0.6028479373770776
1744599004.5426958,3.2229926079726825,3.449982258510862,0.6165940959817936
1744599004.609395,3.26441327479784,3.451130164619543,0.6171724308028427
1744599004.6760943,3.2918680163920273,3.4840335117258876,0.6282966998537932
1744599004.7427938,3.3014699996195627,3.5117913711467317,0.6399357726549748
1744599004.8094928,3.3524506999457406,3.5013754585447785,0.6359365926858954
1744599004.876192,3.3780518049929507,3.535672373621291,0.648767877857871
1744599004.9428914,3.398653532113542,3.561056863171884,0.6571897961126305
1744599005.0095906,3.440018727428433,3.5523186361871284,0.652426004150754
1744599005.07629,3.469922738920946,3.5815964525952735,0.6618081629551037
1744599005.142989,3.488242501770309,3.6081046446185816,0.6703472900643442
1744599005.209688,3.5066950204793264,3.633675336962555,0.6794656791429006
1744599005.2763872,3.5388746147255494,3.658138318550585,0.6889581354890834
1744599005.3430865,3.556032084407657,3.684051670124923,0.6984215853275505
1744599005.4097857,3.5741557695535024,3.7097526658292326,0.7074774769852986
1744599005.4764864,3.610110601374251,3.7323209269332756,0.7138350007250273
1744599005.5431952,3.629928961678012,3.757204884735649,0.7206697650687898
1744599005.6099045,3.647030894671775,3.7816888654160996,0.7289830477226362
1744599005.676614,3.679413581508892,3.805795072377447,0.7379152894389859
1744599005.7433238,3.7177547169712573,3.8102004122060427,0.7380969039277415
1744599005.8100338,3.7418934774708696,3.8402360347400997,0.7488138921416075
1744599005.8767438,3.7603616785872966,3.865424675971874,0.7585964377176286
1744599005.9434543,3.7792891358507075,3.891612195027622,0.7677224867248155
1744599006.010165,3.814742606174157,3.9158335437962153,0.774761230192608
1744599006.076876,3.8364085201982734,3.938708513322486,0.7814466393894463
1744599006.143587,3.8582322129442796,3.961989934882518,0.7882778021454445
1744599006.2102985,3.893532061626596,3.985840918085417,0.7952647663344184
1744599006.2770102,3.9148228400926706,4.01007714344401,0.8038145801730828
1744599006.343722,3.9390660147972834,4.032460100373078,0.8098576203111193
