timestamp,drift_rate,vins_x,vins_y
1744599121.1275558,0.06471143639264974,0.0,0.0
1744599121.1942544,0.07157426388356278,0.008001188676467624,0.0027156120250824665
1744599121.2609532,0.0773680688552925,0.013728988850954416,0.005159500397806504
1744599121.3276517,0.08285820751771468,0.022660513927519083,0.008125810480972499
1744599121.3943505,0.07942188665972458,0.04638828701464179,0.01605029648436478
1744599121.4610493,0.07062755591128984,0.07473032549610598,0.026483818074619653
1744599121.527748,0.07488692893136145,0.08753235483507674,0.031131541400791034
1744599121.6277966,0.13902825582413347,0.11319797398120524,0.04241862258000331
1744599121.694493,0.14526699551516511,0.1345558945519702,0.05010683323733238
1744599121.7611854,0.15345445845986128,0.1455607312683358,0.054734416849273854
1744599121.8278775,0.15953529016958187,0.1618215369603473,0.059073374886822044
1744599121.8945696,0.16627742757219308,0.17886983040287746,0.06662107400546272
1744599121.9612615,0.16729000786463824,0.1979246619208822,0.0750550477188879
1744599122.0279534,0.17084332360873772,0.2120724663297796,0.08272764541644265
1744599122.0946453,0.1784090369367662,0.23168079658414642,0.09024941016683705
1744599122.1613371,0.180953915249055,0.2492105184261863,0.09741681139446298
1744599122.2280288,0.18586660513734715,0.2648464346058733,0.102557896937995
1744599122.2947206,0.18663548430513788,0.28111193159113246,0.10927680893418198
1744599122.3614123,0.1891254363871758,0.2950231051586275,0.11778935279809877
1744599122.4281037,0.19276659076584074,0.30837994257907403,0.1257945859536613
1744599122.4947953,0.20163002206563146,0.321306378840591,0.13315669678476644
1744599122.5614867,0.20159379769220703,0.33174743263782447,0.14010661927791399
1744599122.6281781,0.2042617326720269,0.3487248130579084,0.1479956206772798
1744599122.6948702,0.21179269629082523,0.36441301510808877,0.15606939098853484
1744599122.7615628,0.21363308526302097,0.3750130212016547,0.16409456237963435
1744599122.8282554,0.21781208726295373,0.38974614557210985,0.1724018463134257
1744599122.8949478,0.22732354947603506,0.4015114203016169,0.18078986027520957
1744599122.9616404,0.23193683821918676,0.41866696681490534,0.188565209329959
1744599123.0283327,0.23722427568284582,0.43415869828009435,0.19672953971829324
1744599123.095025,0.24902108219918276,0.45068095042595,0.20382127655437923
1744599123.1617174,0.2558241801183545,0.4666503175652291,0.21389646074125282
1744599123.2284098,0.2596447372592201,0.4846901615923237,0.22589238056712838
1744599123.295102,0.26858260020254443,0.5011668662333525,0.2382212130535951
1744599123.3951397,0.279944403230076,0.5261857689587551,0.25405567642912763
1744599123.4951782,0.285349482267273,0.5520473627840355,0.27285817355417674
1744599123.56187,0.2902309843955775,0.5685312664584891,0.2848452092816304
1744599123.628562,0.2943864376188618,0.5811964577089083,0.29765341325022476
1744599123.6952548,0.30393542757206843,0.5969606361513043,0.31079301782015556
1744599123.761949,0.30787984253577216,0.6110087559111287,0.32442972014508153
1744599123.828643,0.31274786849520675,0.6245784337325104,0.3357630667382018
1744599123.895337,0.32179173380019943,0.636043152431316,0.3467129883547383
1744599123.9620314,0.32778109373518455,0.6499709682172575,0.35630390521833855
1744599124.0287251,0.3331353173929861,0.6624476176158811,0.36638915784298487
1744599124.0954192,0.3423568327739562,0.6788756779619706,0.3786185088785658
1744599124.162113,0.347908504905153,0.6946216230423318,0.3901839584724276
1744599124.228807,0.3584908613960479,0.7057197898649382,0.40000549342385505
1744599124.2955008,0.3697105753226468,0.7184748409444945,0.4108705675141915
1744599124.3621945,0.3769292572127751,0.7309386092386256,0.42068461671328006
1744599124.4288883,0.3835822005032415,0.7409916146591075,0.428350000959956
1744599124.495582,0.39429510879852353,0.7556978408161886,0.4391265981401869
1744599124.5622756,0.40027419900916933,0.767976485646441,0.44901768317857327
1744599124.6289692,0.4036936870862963,0.7801381178997021,0.4620447716619067
1744599124.6956625,0.41883910011657705,0.7904993902897298,0.47313138533583854
1744599124.762355,0.4233878620258018,0.8020210773314799,0.4858507929995646
1744599124.8290472,0.4282071901277181,0.8146484853243517,0.49814375743031225
1744599124.8957393,0.435613788085764,0.826306226021893,0.5115182299018595
1744599124.9624314,0.4306833007220719,0.8365766683022172,0.5238294629612915
1744599125.0291233,0.4334708431252312,0.8475954008411833,0.5371476545065742
1744599125.0958152,0.4403942843996924,0.8568213217064556,0.5493391255149811
1744599125.162507,0.4431936000160131,0.8669308423189164,0.5625092359778621
1744599125.229199,0.44775073076128247,0.8760133930257982,0.573195203006194
1744599125.2958906,0.4556103027055176,0.885742640878061,0.5836416561850025
1744599125.3625822,0.46057509972386973,0.8955785865955134,0.5952541452040104
1744599125.4292738,0.4636283218754628,0.9044146413310549,0.6070889821446812
1744599125.4959652,0.46880417152015175,0.9134785139673219,0.6207412747919612
1744599125.5626566,0.47198021620816866,0.9224407792860682,0.6353442888614065
1744599125.629348,0.4738268999855195,0.9293373724725323,0.6469971222761022
1744599125.6960397,0.4764315499118521,0.9386344440631752,0.6611665139459317
1744599125.762732,0.47505562662455164,0.9441932513145,0.6698294418555288
1744599125.8294241,0.4812218357109998,0.9414244960445853,0.6697909862834059
1744599125.8961163,0.4911039999351558,0.938093921806065,0.6691558465206925
1744599125.9628081,0.48511157360772633,0.940013726014664,0.6779762189148054
1744599126.0295,0.4873115356673829,0.9429606114808463,0.6844746484725548
1744599126.0961916,0.4888987977266023,0.946745604308442,0.6934378423317222
1744599126.1628835,0.4850126401134711,0.9515510991022641,0.7032651063294177
1744599126.2629206,0.4859674763838943,0.9593459304140898,0.7191209352275199
1744599126.3629584,0.48665679299611225,0.9681856032094635,0.7381881968689301
1744599126.4296498,0.4864466883019593,0.9748494784584033,0.7519096179093974
1744599126.4963412,0.4872251900965516,0.9796896964146021,0.767438893320439
1744599126.5630326,0.48671108794920703,0.9846808650652082,0.7814635640564027
1744599126.6297238,0.4818382233335577,0.9886269584577073,0.8002581422468475
1744599126.6964154,0.48954643952884913,0.9950830386192563,0.8118277706506197
1744599126.7964535,0.4911223863475307,0.9990513281759085,0.8302526390481125
1744599126.8631456,0.49418561347071027,1.00380666836731,0.8463048467521391
1744599126.9298377,0.4944170978719166,1.0048264733061916,0.8592951674591874
1744599126.9965298,0.499943249327048,1.0120632268918266,0.8748217274441332
1744599127.0632217,0.49999847176818724,1.0160308498649084,0.8902096173077377
1744599127.1299136,0.4964506013922895,1.0223048124823184,0.9068759268274502
1744599127.1966054,0.4976566359508875,1.0244870131834753,0.9219207722705521
1744599127.2632973,0.49674175766427514,1.0292404211117252,0.940062293425498
1744599127.329989,0.496189834825502,1.0312311136791172,0.9563304895434026
1744599127.3966806,0.4996983108559044,1.0364807518517618,0.975938924154687
1744599127.4633722,0.49761580399805194,1.0395599112244662,0.9925249166306782
1744599127.5300639,0.5027257001659027,1.0457028728741316,1.0119608290574846
1744599127.5967553,0.5041785771701817,1.0500322110934945,1.0308423303294036
1744599127.6967936,0.5071488422272558,1.0567776029994023,1.0635797579328725
1744599127.7634857,0.5064215861031572,1.060245802780201,1.0882912119137285
1744599127.830178,0.5104334536974771,1.0632177153425215,1.1134215659489708
1744599127.8968701,0.5107168747054356,1.0666675126282623,1.1385698287863835
1744599127.9635623,0.5044144387165753,1.0669894135808473,1.162588949747584
1744599128.0302544,0.5067546040108292,1.0691452284236553,1.1887122329792261
1744599128.0969462,0.5082673543832478,1.0735922000348546,1.2142660921773925
1744599128.163638,0.5089215609763926,1.0727547285151142,1.2335238016516819
1744599128.23033,0.5128631806086656,1.076157162361206,1.2586590500403725
1744599128.330367,0.5160972983559468,1.0745293202090274,1.2922602107706684
1744599128.3970587,0.5173690096847152,1.0758987760852712,1.3177327234752532
1744599128.4637506,0.5165200557463785,1.0722547905237745,1.3380048607992447
1744599128.5304422,0.523484677012239,1.075851186419181,1.364551692240999
1744599128.5971336,0.5261701207762453,1.0730002583960747,1.3797098711166158
1744599128.6638255,0.5297175094574627,1.0761375836848552,1.4080138633595756
1744599128.7305157,0.5327953690974566,1.0725426964467495,1.4355269383025662
1744599128.797206,0.5371127256869742,1.0737266085331063,1.462168057374912
